NAME,INSTALLED,FIXED-IN,TYPE,VULNERABILITY,SEVERITY
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2022-45061,High
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-0391,High
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3737,High
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2020-26116,High
libpython2.7,2.7.16-2+deb10u1,(won't fix),deb,CVE-2020-10735,High
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2019-20907,High
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2015-20107,High
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2023-40217,Medium
libpython2.7,2.7.16-2+deb10u1,(won't fix),deb,CVE-2023-27043,Medium
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48566,Medium
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-4189,Medium
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3733,Medium
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2021-23336,Medium
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2020-8492,Medium
libpython2.7,2.7.16-2+deb10u1, ,deb,CVE-2023-24535,Negligible
libpython2.7,2.7.16-2+deb10u1, ,deb,CVE-2021-28861,Negligible
libpython2.7,2.7.16-2+deb10u1, ,deb,CVE-2020-27619,Negligible
libpython2.7,2.7.16-2+deb10u1, ,deb,CVE-2019-9674,Negligible
libpython2.7,2.7.16-2+deb10u1, ,deb,CVE-2019-18348,Negligible
libpython2.7,2.7.16-2+deb10u1, ,deb,CVE-2017-17522,Negligible
libpython2.7,2.7.16-2+deb10u1, ,deb,CVE-2013-7040,Negligible
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48565,Critical
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3177,Critical
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2023-24329,High
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48560,High
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2022-45061,High
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-0391,High
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3737,High
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2020-26116,High
libpython2.7-minimal,2.7.16-2+deb10u1,(won't fix),deb,CVE-2020-10735,High
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2019-20907,High
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2015-20107,High
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2023-40217,Medium
libpython2.7-minimal,2.7.16-2+deb10u1,(won't fix),deb,CVE-2023-27043,Medium
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48566,Medium
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-4189,Medium
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3733,Medium
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2021-23336,Medium
libpython2.7-minimal,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2020-8492,Medium
libpython2.7-minimal,2.7.16-2+deb10u1, ,deb,CVE-2023-24535,Negligible
libpython2.7-minimal,2.7.16-2+deb10u1, ,deb,CVE-2021-28861,Negligible
libpython2.7-minimal,2.7.16-2+deb10u1, ,deb,CVE-2020-27619,Negligible
libpython2.7-minimal,2.7.16-2+deb10u1, ,deb,CVE-2019-9674,Negligible
libpython2.7-minimal,2.7.16-2+deb10u1, ,deb,CVE-2019-18348,Negligible
libpython2.7-minimal,2.7.16-2+deb10u1, ,deb,CVE-2017-17522,Negligible
libpython2.7-minimal,2.7.16-2+deb10u1, ,deb,CVE-2013-7040,Negligible
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48565,Critical
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3177,Critical
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2023-24329,High
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48560,High
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2022-45061,High
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-0391,High
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3737,High
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2020-26116,High
libpython2.7-stdlib,2.7.16-2+deb10u1,(won't fix),deb,CVE-2020-10735,High
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2019-20907,High
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2015-20107,High
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2023-40217,Medium
libpython2.7-stdlib,2.7.16-2+deb10u1,(won't fix),deb,CVE-2023-27043,Medium
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48566,Medium
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-4189,Medium
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3733,Medium
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2021-23336,Medium
libpython2.7-stdlib,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2020-8492,Medium
libpython2.7-stdlib,2.7.16-2+deb10u1, ,deb,CVE-2023-24535,Negligible
libpython2.7-stdlib,2.7.16-2+deb10u1, ,deb,CVE-2021-28861,Negligible
libpython2.7-stdlib,2.7.16-2+deb10u1, ,deb,CVE-2020-27619,Negligible
libpython2.7-stdlib,2.7.16-2+deb10u1, ,deb,CVE-2019-9674,Negligible
libpython2.7-stdlib,2.7.16-2+deb10u1, ,deb,CVE-2019-18348,Negligible
libpython2.7-stdlib,2.7.16-2+deb10u1, ,deb,CVE-2017-17522,Negligible
libpython2.7-stdlib,2.7.16-2+deb10u1, ,deb,CVE-2013-7040,Negligible
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48565,Critical
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u3,deb,CVE-2021-3177,Critical
libpython3.7,3.7.3-2+deb10u2,(won't fix),deb,CVE-2023-24329,High
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48560,High
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2022-45061,High
libpython3.7,3.7.3-2+deb10u2,(won't fix),deb,CVE-2022-0391,High
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3737,High
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u3,deb,CVE-2020-26116,High
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2020-10735,High
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2015-20107,High
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2023-40217,Medium
libpython3.7,3.7.3-2+deb10u2,(won't fix),deb,CVE-2023-27043,Medium
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48566,Medium
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-4189,Medium
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3733,Medium
libpython3.7,3.7.3-2+deb10u2,(won't fix),deb,CVE-2021-23336,Medium
libpython3.7,3.7.3-2+deb10u2, ,deb,CVE-2023-24535,Negligible
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48564,Negligible
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u4,deb,CVE-2022-37454,Negligible
libpython3.7,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3426,Negligible
libpython3.7,3.7.3-2+deb10u2, ,deb,CVE-2021-28861,Negligible
libpython3.7,3.7.3-2+deb10u2, ,deb,CVE-2020-27619,Negligible
libpython3.7,3.7.3-2+deb10u2, ,deb,CVE-2019-9674,Negligible
libpython3.7,3.7.3-2+deb10u2, ,deb,CVE-2019-18348,Negligible
libpython3.7,3.7.3-2+deb10u2, ,deb,CVE-2017-17522,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48565,Critical
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u3,deb,CVE-2021-3177,Critical
libpython3.7-minimal,3.7.3-2+deb10u2,(won't fix),deb,CVE-2023-24329,High
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48560,High
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2022-45061,High
libpython3.7-minimal,3.7.3-2+deb10u2,(won't fix),deb,CVE-2022-0391,High
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3737,High
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u3,deb,CVE-2020-26116,High
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2020-10735,High
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2015-20107,High
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2023-40217,Medium
libpython3.7-minimal,3.7.3-2+deb10u2,(won't fix),deb,CVE-2023-27043,Medium
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48566,Medium
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-4189,Medium
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3733,Medium
libpython3.7-minimal,3.7.3-2+deb10u2,(won't fix),deb,CVE-2021-23336,Medium
libpython3.7-minimal,3.7.3-2+deb10u2, ,deb,CVE-2023-24535,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48564,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u4,deb,CVE-2022-37454,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3426,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2, ,deb,CVE-2021-28861,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2, ,deb,CVE-2020-27619,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2, ,deb,CVE-2019-9674,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2, ,deb,CVE-2019-18348,Negligible
libpython3.7-minimal,3.7.3-2+deb10u2, ,deb,CVE-2017-17522,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48565,Critical
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u3,deb,CVE-2021-3177,Critical
libpython3.7-stdlib,3.7.3-2+deb10u2,(won't fix),deb,CVE-2023-24329,High
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48560,High
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2022-45061,High
libpython3.7-stdlib,3.7.3-2+deb10u2,(won't fix),deb,CVE-2022-0391,High
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3737,High
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u3,deb,CVE-2020-26116,High
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2020-10735,High
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2015-20107,High
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2023-40217,Medium
libpython3.7-stdlib,3.7.3-2+deb10u2,(won't fix),deb,CVE-2023-27043,Medium
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48566,Medium
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-4189,Medium
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3733,Medium
libpython3.7-stdlib,3.7.3-2+deb10u2,(won't fix),deb,CVE-2021-23336,Medium
libpython3.7-stdlib,3.7.3-2+deb10u2, ,deb,CVE-2023-24535,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u6,deb,CVE-2022-48564,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u4,deb,CVE-2022-37454,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2,3.7.3-2+deb10u5,deb,CVE-2021-3426,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2, ,deb,CVE-2021-28861,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2, ,deb,CVE-2020-27619,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2, ,deb,CVE-2019-9674,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2, ,deb,CVE-2019-18348,Negligible
libpython3.7-stdlib,3.7.3-2+deb10u2, ,deb,CVE-2017-17522,Negligible
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-20288,High
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-27781,High
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-12059,High
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2019-10222,High
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3979,Medium
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3531,Medium
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3524,Medium
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-25678,Medium
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1760,Medium
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1700,Medium
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-10753,Medium
librados2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2023-43040,Unknown
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-20288,High
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-27781,High
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-12059,High
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2019-10222,High
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3979,Medium
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3531,Medium
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3524,Medium
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-25678,Medium
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1760,Medium
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1700,Medium
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-10753,Medium
libradosstriper1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2023-43040,Unknown
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-20288,High
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-27781,High
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-12059,High
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2019-10222,High
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3979,Medium
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3531,Medium
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3524,Medium
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-25678,Medium
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1760,Medium
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1700,Medium
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-10753,Medium
librbd1,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2023-43040,Unknown
libsasl2-2,2.1.27+dfsg-1+deb10u1,2.1.27+dfsg-1+deb10u2,deb,CVE-2022-24407,High
libsasl2-modules-db,2.1.27+dfsg-1+deb10u1,2.1.27+dfsg-1+deb10u2,deb,CVE-2022-24407,High
libsqlite3-0,3.27.2-3, ,deb,CVE-2022-35737,Negligible
libsqlite3-0,3.27.2-3, ,deb,CVE-2021-45346,Negligible
libsqlite3-0,3.27.2-3, ,deb,CVE-2021-36690,Negligible
libsqlite3-0,3.27.2-3,(won't fix),deb,CVE-2021-31239,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u2,deb,CVE-2020-35527,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u2,deb,CVE-2020-35525,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2020-15358,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2020-13632,Negligible
libsqlite3-0,3.27.2-3,(won't fix),deb,CVE-2020-13631,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2020-13630,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2020-13435,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2020-13434,Negligible
libsqlite3-0,3.27.2-3, ,deb,CVE-2020-11656,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2019-20218,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2019-19959,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2019-19925,Negligible
libsqlite3-0,3.27.2-3,(won't fix),deb,CVE-2019-19924,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2019-19923,Negligible
libsqlite3-0,3.27.2-3,(won't fix),deb,CVE-2019-19645,Negligible
libsqlite3-0,3.27.2-3,(won't fix),deb,CVE-2019-19603,Negligible
libsqlite3-0,3.27.2-3, ,deb,CVE-2019-19244,Negligible
libsqlite3-0,3.27.2-3,3.27.2-3+deb10u1,deb,CVE-2019-16168,Negligible
libssh2-1,1.8.0-2.1,1.8.0-2.1+deb10u1,deb,CVE-2020-22218,High
libssh2-1,1.8.0-2.1,1.8.0-2.1+deb10u1,deb,CVE-2019-17498,High
libssh2-1,1.8.0-2.1,1.8.0-2.1+deb10u1,deb,CVE-2019-13115,High
libtcmalloc-minimal4,2.7-1, ,deb,CVE-2018-13420,Negligible
libtirpc-common,1.1.4-0.4,1.1.4-0.4+deb10u1,deb,CVE-2021-46828,High
libtirpc3,1.1.4-0.4,1.1.4-0.4+deb10u1,deb,CVE-2021-46828,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2022-45141,Critical
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2022-44640,Critical
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-1472,Critical
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2023-34966,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2022-42898,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2022-38023,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2022-37967,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2022-37966,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2022-32744,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2022-32743,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2022-2031,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2022-0336,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u3,deb,CVE-2021-44142,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2021-3738,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-25722,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-25721,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-25719,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-25718,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u2,deb,CVE-2020-25717,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-14303,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-10745,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-10704,High
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2023-42669,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2023-4091,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2023-34968,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2023-34967,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2023-0922,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2023-0614,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2023-0225,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2022-3437,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2022-32746,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2022-32742,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2022-2127,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2021-44141,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2021-3671,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2021-3670,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2021-20316,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2021-20254,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2021-20251,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-14383,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-14323,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-14318,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-10760,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2020-10730,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u4,deb,CVE-2019-19344,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u4,deb,CVE-2019-14907,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u4,deb,CVE-2019-14902,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2019-14870,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2019-14861,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u4,deb,CVE-2019-14847,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u4,deb,CVE-2019-14833,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u4,deb,CVE-2019-10218,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2018-14628,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,2:4.9.5+dfsg-5+deb10u4,deb,CVE-2016-2124,Medium
libwbclient0,2:4.9.5+dfsg-5+deb10u1,(won't fix),deb,CVE-2021-43566,Low
libwbclient0,2:4.9.5+dfsg-5+deb10u1, ,deb,CVE-2021-20277,Negligible
